game_id,play_id,nfl_id,engaged_player_count,close_player_count,max_engaged,max_close,longest_engaged,longest_close,per_frames_engaged,per_frames_close
2018091602,4130,46466,1,5,1,4,10,31,0.08849557522123894,0.3008849557522124
2018091603,37,44837,5,8,3,8,11,43,0.15126050420168066,0.37815126050420167
2018091603,774,44837,2,3,1,3,4,25,0.06542056074766354,0.2336448598130841
2018091603,971,43948,1,2,1,2,1,19,0.010638297872340425,0.20212765957446807
2018091603,1907,44837,3,6,2,6,20,25,0.18421052631578946,0.2894736842105263
2018091603,2497,45244,0,6,0,3,0,22,0,0.3114754098360656
2018091603,3220,44837,1,7,1,4,1,19,0.009174311926605505,0.22935779816513763
2018091604,815,43475,1,7,1,4,8,28,0.058823529411764705,0.3014705882352941
2018091604,1549,43475,1,5,1,4,3,27,0.022900763358778626,0.20610687022900764
2018091604,2280,43475,1,7,1,3,5,27,0.04032258064516129,0.3709677419354839
2018091604,2659,43475,0,2,0,1,0,20,0,0.23770491803278687
2018091604,3295,35527,3,7,2,6,6,29,0.05755395683453238,0.28776978417266186
2018091605,36,44946,2,6,1,5,2,29,0.03,0.29
2018091605,145,41353,4,8,2,5,16,46,0.11976047904191617,0.48502994011976047
2018091605,373,43454,0,3,0,1,0,8,0,0.1485148514851485
2018091605,562,44946,0,5,0,4,0,26,0,0.3157894736842105
2018091605,1047,44946,0,2,0,2,0,10,0,0.17777777777777778
2018091605,1943,44946,1,3,1,2,4,25,0.03225806451612903,0.27419354838709675
2018091605,3810,44946,2,4,1,4,1,12,0.02197802197802198,0.16483516483516483
2018091606,182,43010,3,5,2,5,9,32,0.12121212121212122,0.24242424242424243
2018091606,340,45599,2,8,1,3,2,34,0.02531645569620253,0.3987341772151899
2018091606,593,43010,0,1,0,1,0,14,0,0.14893617021276595
2018091606,1757,33130,2,3,1,3,2,24,0.022900763358778626,0.24427480916030533
2018091606,2649,43010,2,8,1,5,1,16,0.015151515151515152,0.23484848484848486
2018091606,3523,42363,1,1,1,1,8,15,0.0975609756097561,0.18292682926829268
2018091606,3789,43010,2,5,1,4,6,21,0.0707070707070707,0.21212121212121213
2018091606,4125,45599,1,6,1,6,4,22,0.03669724770642202,0.2018348623853211
2018091607,1227,43408,2,8,2,6,19,28,0.1532258064516129,0.2661290322580645
2018091607,1567,43408,1,3,1,3,2,17,0.01904761904761905,0.1619047619047619
2018091607,2458,43408,1,7,1,6,2,26,0.01694915254237288,0.23728813559322035
2018091607,2794,43408,0,1,0,1,0,18,0,0.1935483870967742
2018091608,541,46310,2,7,1,7,5,26,0.07317073170731707,0.25203252032520324
2018091608,2296,46310,1,3,1,2,3,21,0.026785714285714284,0.25892857142857145
2018091608,2795,45102,2,8,2,6,17,24,0.16346153846153846,0.2692307692307692
2018091609,54,45150,2,5,1,4,1,29,0.01904761904761905,0.2761904761904762
2018091609,783,45150,0,5,0,4,0,22,0,0.2204724409448819
2018091609,1057,45150,1,6,1,3,11,39,0.0873015873015873,0.3412698412698413
2018091609,1552,45150,1,6,1,5,2,28,0.011494252873563218,0.27586206896551724
2018091609,1936,44992,1,3,1,2,2,26,0.016,0.328
2018091609,2032,45150,3,6,2,6,7,19,0.08661417322834646,0.14960629921259844
2018091609,2352,45150,0,6,0,3,0,14,0,0.31724137931034485
2018091609,2527,44992,4,7,3,7,16,29,0.1592920353982301,0.25663716814159293
2018091609,2691,45150,2,4,1,3,2,16,0.023809523809523808,0.1746031746031746
2018091609,3392,44992,2,6,1,6,7,34,0.09565217391304348,0.2956521739130435
2018091610,36,44978,2,5,2,4,22,40,0.176,0.384
2018091610,492,44978,2,5,2,3,10,28,0.09433962264150944,0.3113207547169811
2018091610,714,46211,1,8,1,8,1,25,0.009345794392523364,0.2616822429906542
2018091610,1306,46113,5,7,3,7,17,28,0.14285714285714285,0.23529411764705882
2018091610,1440,44978,1,1,1,1,2,21,0.02127659574468085,0.22340425531914893
2018091610,1960,44978,1,7,1,6,21,36,0.14383561643835616,0.3082191780821918
2018091610,2277,44990,1,6,1,5,3,41,0.029411764705882353,0.43137254901960786
2018091610,2325,46211,1,8,1,3,6,42,0.03015075376884422,0.44221105527638194
2018091610,2467,44978,0,6,0,2,0,18,0,0.3023255813953488
2018091610,2723,46211,2,4,1,4,6,22,0.11650485436893204,0.21359223300970873
2018091610,3242,44978,2,5,1,5,2,30,0.02608695652173913,0.2608695652173913
2018091610,3362,46113,5,8,3,7,14,26,0.12605042016806722,0.2773109243697479
2018091610,3553,44978,2,6,1,4,6,27,0.07142857142857142,0.25
2018091610,3871,44978,1,6,1,3,1,21,0.004,0.256
2018091610,4310,46211,3,5,1,5,8,20,0.11320754716981132,0.2358490566037736
2018091610,4585,44978,0,3,0,3,0,13,0,0.19811320754716982
2018091611,698,29830,1,1,1,1,3,16,0.031914893617021274,0.1702127659574468
2018091611,797,33117,0,3,0,3,0,11,0,0.1619047619047619
2018091612,568,44029,2,6,2,5,8,31,0.07575757575757576,0.23484848484848486
2018091612,1952,46100,0,6,0,4,0,20,0,0.29473684210526313
2018091612,2012,44029,0,4,0,4,0,20,0,0.19230769230769232
2018091612,2164,39975,1,4,1,4,5,19,0.05,0.19
2018091612,3062,42762,0,5,0,4,0,11,0,0.18421052631578946
2018091612,3460,44029,0,8,0,7,0,22,0,0.32575757575757575
2018091612,3780,46130,1,4,1,3,2,10,0.02702702702702703,0.16216216216216217
2018091613,1035,42527,3,7,1,5,2,20,0.046296296296296294,0.25925925925925924
2018091613,1575,42527,1,4,1,3,6,14,0.05357142857142857,0.13392857142857142
2018091613,1872,41285,2,4,1,4,8,30,0.07964601769911504,0.2831858407079646
2018091613,2135,41285,2,5,1,3,1,18,0.018867924528301886,0.2358490566037736
2018091613,2608,41238,1,4,1,3,3,21,0.024390243902439025,0.3008130081300813
2018091613,2715,39954,2,7,1,7,2,29,0.025210084033613446,0.31092436974789917
2018091700,735,44932,2,5,1,4,6,24,0.05806451612903226,0.2709677419354839
2018091700,1238,44932,1,6,1,4,2,26,0.0136986301369863,0.363013698630137
2018091700,2286,42412,1,6,1,4,2,26,0.015748031496062992,0.31496062992125984
2018091700,2401,44932,0,4,0,2,0,15,0,0.2857142857142857
2018091700,2742,44932,5,6,2,6,18,39,0.14864864864864866,0.3918918918918919
2018091700,3399,46120,1,5,1,5,1,17,0.011627906976744186,0.19767441860465115
2018092000,202,44837,2,5,2,4,14,28,0.112,0.28
2018092000,453,44837,1,8,1,6,1,26,0.008849557522123894,0.3008849557522124
2018092000,680,44837,2,5,1,4,6,27,0.050724637681159424,0.1956521739130435
2018092000,1061,35527,0,5,0,4,0,33,0,0.32558139534883723
2018092000,1364,41448,1,3,1,3,1,21,0.009615384615384616,0.20192307692307693
2018092000,2359,41292,0,6,0,3,0,11,0,0.2457627118644068
2018092000,2817,35527,2,8,2,5,10,35,0.1,0.44285714285714284
2018092000,2943,41292,0,3,0,3,0,9,0,0.14018691588785046
2018092300,382,44879,2,2,1,2,4,19,0.04310344827586207,0.16379310344827586
2018092300,477,42450,2,4,2,4,11,27,0.10655737704918032,0.22131147540983606
2018092300,1127,44879,0,5,0,2,0,18,0,0.30708661417322836
2018092300,1435,44879,4,7,3,6,15,32,0.1810344827586207,0.3275862068965517
2018092300,1735,44074,1,7,1,7,7,31,0.06086956521739131,0.2782608695652174
2018092300,1824,45244,1,8,1,6,4,19,0.04040404040404041,0.21212121212121213
2018092300,2602,42450,5,7,2,6,7,29,0.11764705882352941,0.2857142857142857
2018092300,2914,44074,1,3,1,3,16,28,0.15384615384615385,0.2692307692307692
2018092300,3836,45244,2,8,1,5,3,19,0.03773584905660377,0.2830188679245283
2018092300,4151,44074,4,8,3,7,26,36,0.23076923076923078,0.3247863247863248
2018092300,4381,45244,3,6,1,5,4,21,0.0784313725490196,0.30392156862745096
2018092301,36,45272,1,3,1,3,4,29,0.03571428571428571,0.25892857142857145
2018092301,185,45272,1,6,1,3,5,25,0.040983606557377046,0.3442622950819672
2018092301,637,45272,3,7,2,7,7,26,0.07142857142857142,0.23214285714285715
2018092301,855,46367,1,8,1,4,17,28,0.15454545454545454,0.3181818181818182
2018092301,1577,45272,3,5,1,4,5,22,0.10185185185185185,0.24074074074074073
2018092301,1907,45272,0,2,0,2,0,19,0,0.21348314606741572
2018092301,2126,46182,2,5,1,4,6,31,0.05511811023622047,0.2440944881889764
2018092301,2386,43425,2,7,1,5,2,21,0.02912621359223301,0.2815533980582524
2018092301,2495,45272,0,6,0,6,0,24,0,0.19672131147540983
2018092301,3423,46182,3,6,1,4,2,15,0.04854368932038835,0.21359223300970873
2018092301,3819,46182,0,4,0,3,0,10,0,0.16666666666666666
2018092302,2105,46093,2,4,1,3,34,45,0.2748091603053435,0.3816793893129771
2018092302,3100,43663,3,7,3,7,15,28,0.14492753623188406,0.30434782608695654
2018092303,36,43408,3,8,2,8,8,29,0.11428571428571428,0.2761904761904762
2018092303,637,43408,1,3,1,3,2,21,0.018867924528301886,0.24528301886792453
2018092303,1215,45032,1,8,1,6,10,27,0.0847457627118644,0.3220338983050847
2018092303,2041,41285,2,5,1,5,3,26,0.06,0.26
2018092303,2350,45032,1,4,1,4,3,29,0.028037383177570093,0.27102803738317754
2018092303,2467,43408,1,7,1,4,1,19,0.007407407407407408,0.26666666666666666
2018092303,2722,43408,3,6,1,4,3,19,0.04032258064516129,0.28225806451612906
2018092303,3026,43408,2,7,2,6,9,25,0.1111111111111111,0.26495726495726496
2018092303,3316,45032,3,9,2,7,12,17,0.12244897959183673,0.19387755102040816
2018092304,713,44029,1,8,1,7,2,33,0.017543859649122806,0.2894736842105263
2018092304,1035,44029,3,6,2,5,9,21,0.11206896551724138,0.1810344827586207
2018092304,1431,44029,0,4,0,2,0,19,0,0.19166666666666668
2018092304,1562,44830,3,8,2,6,4,22,0.03937007874015748,0.3228346456692913
2018092304,1755,38757,3,5,2,4,7,31,0.07758620689655173,0.31896551724137934
2018092304,2500,38757,1,6,1,6,2,24,0.018018018018018018,0.21621621621621623
2018092304,3542,38757,2,6,1,6,2,17,0.03,0.17
2018092305,36,46211,2,5,1,5,2,30,0.037037037037037035,0.2777777777777778
2018092305,612,43454,1,2,1,2,4,18,0.04,0.18
2018092305,3119,46113,0,5,0,2,0,14,0,0.2971014492753623
2018092305,4250,41353,3,7,2,6,15,29,0.18018018018018017,0.2882882882882883
2018092306,161,43475,2,8,1,7,8,31,0.10619469026548672,0.2743362831858407
2018092306,250,33097,2,7,1,6,9,102,0.07432432432432433,0.9121621621621622
2018092306,1610,43475,1,6,1,6,3,24,0.028037383177570093,0.22429906542056074
2018092306,1960,43475,1,7,1,3,2,29,0.015625,0.421875
2018092306,2084,37251,4,5,2,5,13,31,0.16666666666666666,0.2826086956521739
2018092306,2540,43475,2,4,1,2,7,40,0.0625,0.3888888888888889
2018092306,3232,37251,2,5,2,5,16,29,0.1834862385321101,0.29357798165137616
2018092306,3589,37251,0,6,0,4,0,15,0,0.21212121212121213
2018092307,310,46099,3,10,3,8,23,36,0.24193548387096775,0.3629032258064516
2018092307,1243,46099,3,7,1,7,9,32,0.1414141414141414,0.32323232323232326
2018092307,1618,37253,1,3,1,2,2,20,0.018518518518518517,0.21296296296296297
2018092307,2193,46099,4,5,3,5,31,49,0.2727272727272727,0.4049586776859504
2018092307,2923,46256,2,3,1,3,3,29,0.028368794326241134,0.20567375886524822
2018092308,36,45102,1,9,1,6,6,28,0.05309734513274336,0.37168141592920356
2018092308,150,45599,1,7,1,7,3,25,0.030612244897959183,0.25510204081632654
2018092308,467,45102,3,9,2,8,6,31,0.1,0.2909090909090909
2018092308,1847,45599,1,7,1,6,5,28,0.04132231404958678,0.23140495867768596
2018092308,2043,43442,4,7,2,6,3,33,0.05357142857142857,0.3482142857142857
2018092308,2512,43442,2,8,2,7,10,28,0.10784313725490197,0.27450980392156865
2018092308,4183,38622,0,5,0,2,0,16,0,0.2903225806451613
2018092309,394,37139,0,6,0,2,0,17,0,0.3475609756097561
2018092309,1614,42437,1,9,1,8,5,33,0.044642857142857144,0.29464285714285715
2018092309,1740,46329,1,4,1,3,2,26,0.021739130434782608,0.2826086956521739
2018092309,2610,46310,1,5,1,5,4,20,0.04,0.22
2018092309,2700,37139,2,6,1,4,4,28,0.04477611940298507,0.3358208955223881
2018092309,3278,46310,2,4,2,4,2,24,0.025,0.2
2018092309,3402,37139,2,6,2,6,9,39,0.07194244604316546,0.2805755395683453
2018092309,3692,37139,3,8,1,8,4,40,0.07894736842105263,0.3508771929824561
2018092310,301,45150,2,6,1,5,11,18,0.11206896551724138,0.25
2018092310,1095,45150,4,8,2,6,10,21,0.10218978102189781,0.29927007299270075
2018092310,1833,45150,2,10,2,6,9,33,0.0703125,0.375
2018092310,2638,43485,0,8,0,7,0,20,0,0.21
2018092310,2981,46744,1,7,1,4,1,30,0.00909090909090909,0.33636363636363636
2018092310,3332,43485,2,8,1,7,6,20,0.07954545454545454,0.22727272727272727
2018092310,3559,46744,1,6,1,6,1,21,0.00847457627118644,0.17796610169491525
2018092311,1239,44932,0,7,0,3,0,21,0,0.4084507042253521
2018092311,1847,44932,1,6,1,5,13,21,0.10833333333333334,0.18333333333333332
2018092311,2159,46116,0,1,0,1,0,8,0,0.07920792079207921
2018092311,3922,37078,1,3,1,3,8,28,0.061068702290076333,0.21374045801526717
2018092312,45,39292,1,9,1,6,3,27,0.02631578947368421,0.35964912280701755
2018092312,931,42412,1,1,1,1,12,20,0.12371134020618557,0.20618556701030927
2018092312,1141,42412,4,8,2,5,11,27,0.08163265306122448,0.3673469387755102
2018092312,1434,39292,2,7,2,5,10,21,0.14285714285714285,0.21428571428571427
2018092312,1688,42412,2,5,1,5,3,21,0.0594059405940594,0.2079207920792079
2018092312,2052,42412,1,6,1,2,2,11,0.013422818791946308,0.22818791946308725
2018092312,2296,42412,0,3,0,3,0,22,0,0.2222222222222222
2018092312,2384,39954,0,4,0,2,0,17,0,0.27007299270072993
2018092312,2850,42412,0,8,0,7,0,20,0,0.1941747572815534
2018092312,3170,39292,2,7,1,6,8,21,0.09574468085106383,0.24468085106382978
2018092312,3440,39954,1,3,1,2,3,19,0.02702702702702703,0.1891891891891892
2018092312,3753,39954,1,2,1,2,3,23,0.02857142857142857,0.21904761904761905
2018092312,4215,39954,1,4,1,3,11,23,0.10476190476190476,0.23809523809523808
2018092313,36,39975,0,8,0,5,0,39,0,0.36153846153846153
2018092313,991,44978,1,10,1,5,6,32,0.0379746835443038,0.4240506329113924
2018092313,2490,39975,1,8,1,7,1,24,0.00909090909090909,0.2727272727272727
2018092313,2625,44978,0,6,0,4,0,26,0,0.28289473684210525
2018092313,2855,39975,1,6,1,6,4,24,0.037383177570093455,0.22429906542056074
2018092313,2959,44978,3,7,3,6,11,24,0.0859375,0.2265625
2018092313,3644,39975,3,7,1,6,2,24,0.03225806451612903,0.28225806451612906
2018092400,37,44946,0,4,0,2,0,18,0,0.2661290322580645
2018092400,575,46805,2,5,1,5,2,24,0.037383177570093455,0.2616822429906542
2018092400,1089,46805,1,6,1,5,3,26,0.0297029702970297,0.26732673267326734
2018092400,1224,46805,2,4,2,4,19,38,0.17117117117117117,0.34234234234234234
2018092400,1810,46805,2,7,2,6,5,24,0.04854368932038835,0.23300970873786409
2018092400,2366,46805,1,8,1,8,4,26,0.0392156862745098,0.2549019607843137
2018092400,3619,33130,1,4,1,2,1,27,0.005405405405405406,0.23243243243243245
2018092400,4221,44946,2,8,1,6,3,20,0.029411764705882353,0.22794117647058823
2018092700,1327,43485,2,9,1,8,1,22,0.020618556701030927,0.2268041237113402
2018092700,2382,39989,0,0,0,0,0,0,0,0
2018092700,3151,43485,2,7,2,6,14,32,0.13793103448275862,0.35344827586206895
2018092700,3422,44881,2,6,1,5,6,29,0.06451612903225806,0.25
2018093000,36,44074,1,7,1,4,9,28,0.06818181818181818,0.4166666666666667
2018093000,257,43663,2,9,1,6,5,25,0.06306306306306306,0.2882882882882883
2018093000,460,44074,4,9,4,6,10,24,0.11278195488721804,0.38345864661654133
2018093000,1362,44074,0,4,0,4,0,21,0,0.22105263157894736
2018093000,2805,43663,1,4,1,3,1,15,0.00847457627118644,0.211864406779661
2018093000,3238,43663,3,6,2,4,11,45,0.08666666666666667,0.42
2018093000,4544,42450,0,0,0,0,0,0,0,0
2018093001,303,44932,2,6,1,5,12,23,0.1092436974789916,0.19327731092436976
2018093001,430,33130,2,8,1,8,1,26,0.01680672268907563,0.2184873949579832
2018093001,652,44932,2,3,2,3,10,14,0.09523809523809523,0.13333333333333333
2018093001,890,37220,2,10,1,8,5,16,0.06593406593406594,0.1978021978021978
2018093001,1069,40249,3,6,3,6,13,25,0.16216216216216217,0.25225225225225223
2018093001,1367,44932,0,6,0,3,0,35,0,0.3611111111111111
2018093002,600,44978,0,2,0,1,0,9,0,0.17346938775510204
2018093002,2900,39292,2,6,1,6,9,39,0.11818181818181818,0.35454545454545455
2018093003,36,37200,2,7,2,6,12,27,0.15151515151515152,0.2727272727272727
2018093003,126,31517,2,6,1,4,2,24,0.02702702702702703,0.2702702702702703
2018093003,799,31517,1,7,1,7,23,35,0.20535714285714285,0.3125
2018093003,1089,37200,4,8,2,8,15,43,0.20491803278688525,0.3524590163934426
2018093003,1173,31517,1,3,1,2,1,28,0.008928571428571428,0.3482142857142857
2018093003,2692,31517,2,5,1,5,1,36,0.016260162601626018,0.2926829268292683
2018093003,2796,46256,1,4,1,4,1,24,0.009009009009009009,0.21621621621621623
2018093003,2899,31517,2,6,1,6,3,36,0.03333333333333333,0.3
2018093004,627,45102,2,9,1,8,4,23,0.06930693069306931,0.22772277227722773
2018093004,734,43408,1,6,1,5,2,20,0.017094017094017096,0.19658119658119658
2018093004,1734,43408,2,6,2,6,10,24,0.09615384615384616,0.23076923076923078
2018093004,2376,41410,1,5,1,5,2,21,0.023529411764705882,0.24705882352941178
2018093004,2415,43408,1,3,1,3,4,12,0.047058823529411764,0.1411764705882353
2018093004,3124,43408,2,6,2,5,16,22,0.15841584158415842,0.22772277227722773
2018093004,3535,43556,3,7,2,6,23,33,0.16911764705882354,0.27205882352941174
2018093004,4000,43408,2,3,1,3,7,14,0.08333333333333333,0.21875
2018093005,634,35527,2,7,2,7,13,23,0.12871287128712872,0.22772277227722773
2018093005,725,44029,2,3,2,3,13,30,0.09558823529411764,0.22058823529411764
2018093005,1041,35527,1,5,1,5,3,28,0.028846153846153848,0.2692307692307692
2018093005,1451,35527,0,4,0,3,0,13,0,0.1958762886597938
2018093005,2104,44923,3,7,2,6,15,37,0.1440677966101695,0.3728813559322034
2018093005,2985,44029,2,3,1,3,9,31,0.10714285714285714,0.2767857142857143
